,Dataset,DataName,SpeciesName,TraitName,OriglName,value,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName
588,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,81.82352941,g m-2,Single,NA,,NA,12.22142344,mm2 mg-1
589,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.22E-02,m2/g,Single,NA,,NA,12.22142344,mm2 mg-1
590,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,53.20430108,g m-2,Single,NA,,NA,18.79547292,mm2 mg-1
591,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.88E-02,m2/g,Single,NA,,NA,18.79547292,mm2 mg-1
592,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,53.06367041,g m-2,Single,NA,,NA,18.84528515,mm2 mg-1
593,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.018845285,m2/g,Single,NA,,NA,18.84528515,mm2 mg-1
594,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,53.72893773,g m-2,Single,NA,,NA,18.61194437,mm2 mg-1
595,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.86E-02,m2/g,Single,NA,,NA,18.61194437,mm2 mg-1
596,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,69.86394558,g m-2,Single,NA,,NA,14.31353457,mm2 mg-1
597,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.43E-02,m2/g,Single,NA,,NA,14.31353457,mm2 mg-1
598,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,46.82170543,g m-2,Single,NA,,NA,21.35761589,mm2 mg-1
599,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.14E-02,m2/g,Single,NA,,NA,21.35761589,mm2 mg-1
600,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,78.64444444,g m-2,Single,NA,,NA,12.71545634,mm2 mg-1
601,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.27E-02,m2/g,Single,NA,,NA,12.71545634,mm2 mg-1
602,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,51.74509804,g m-2,Single,NA,,NA,19.32550208,mm2 mg-1
603,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.93E-02,m2/g,Single,NA,,NA,19.32550208,mm2 mg-1
604,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.07751938,g m-2,Single,NA,,NA,18.49197248,mm2 mg-1
605,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.85E-02,m2/g,Single,NA,,NA,18.49197248,mm2 mg-1
606,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.91265306,g m-2,Single,NA,,NA,18.21073913,mm2 mg-1
607,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.82E-02,m2/g,Single,NA,,NA,18.21073913,mm2 mg-1
608,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,61.93587786,g m-2,Single,NA,,NA,16.14573063,mm2 mg-1
609,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.61E-02,m2/g,Single,NA,,NA,16.14573063,mm2 mg-1
610,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,46.80966184,g m-2,Single,NA,,NA,21.36311096,mm2 mg-1
611,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.14E-02,m2/g,Single,NA,,NA,21.36311096,mm2 mg-1
612,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,64.23605348,g m-2,Single,NA,,NA,15.56758153,mm2 mg-1
613,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.56E-02,m2/g,Single,NA,,NA,15.56758153,mm2 mg-1
614,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,47.62592593,g m-2,Single,NA,,NA,20.9969671,mm2 mg-1
615,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.10E-02,m2/g,Single,NA,,NA,20.9969671,mm2 mg-1
616,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.12231405,g m-2,Single,NA,,NA,18.47666748,mm2 mg-1
617,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.85E-02,m2/g,Single,NA,,NA,18.47666748,mm2 mg-1
618,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.59591837,g m-2,Single,NA,,NA,18.31638756,mm2 mg-1
619,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.83E-02,m2/g,Single,NA,,NA,18.31638756,mm2 mg-1
620,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,49.62318841,g m-2,Single,NA,,NA,20.15186916,mm2 mg-1
621,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.02E-02,m2/g,Single,NA,,NA,20.15186916,mm2 mg-1
622,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,44.63589744,g m-2,Single,NA,,NA,22.40349265,mm2 mg-1
623,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.24E-02,m2/g,Single,NA,,NA,22.40349265,mm2 mg-1
624,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,52.14573643,g m-2,Single,NA,,NA,19.17702325,mm2 mg-1
625,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.92E-02,m2/g,Single,NA,,NA,19.17702325,mm2 mg-1
626,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,49.38248848,g m-2,Single,NA,,NA,20.25009332,mm2 mg-1
627,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.03E-02,m2/g,Single,NA,,NA,20.25009332,mm2 mg-1
628,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,63.6440678,g m-2,Single,NA,,NA,15.71238349,mm2 mg-1
629,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.57E-02,m2/g,Single,NA,,NA,15.71238349,mm2 mg-1
630,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,45.5720524,g m-2,Single,NA,,NA,21.94327328,mm2 mg-1
631,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.19E-02,m2/g,Single,NA,,NA,21.94327328,mm2 mg-1
632,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,50.6031746,g m-2,Single,NA,,NA,19.76160602,mm2 mg-1
633,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.98E-02,m2/g,Single,NA,,NA,19.76160602,mm2 mg-1
634,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,47.22016807,g m-2,Single,NA,,NA,21.1773918,mm2 mg-1
635,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.12E-02,m2/g,Single,NA,,NA,21.1773918,mm2 mg-1
636,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,49.888,g m-2,Single,NA,,NA,20.04490058,mm2 mg-1
637,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.00E-02,m2/g,Single,NA,,NA,20.04490058,mm2 mg-1
638,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,43.93694581,g m-2,Single,NA,,NA,22.75988878,mm2 mg-1
639,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.28E-02,m2/g,Single,NA,,NA,22.75988878,mm2 mg-1
640,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,48.52923077,g m-2,Single,NA,,NA,20.60613746,mm2 mg-1
641,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.06E-02,m2/g,Single,NA,,NA,20.60613746,mm2 mg-1
642,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,61.96571429,g m-2,Single,NA,,NA,16.13795647,mm2 mg-1
643,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.016137956,m2/g,Single,NA,,NA,16.13795647,mm2 mg-1
644,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,55.08571429,g m-2,Single,NA,,NA,18.15352697,mm2 mg-1
645,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.82E-02,m2/g,Single,NA,,NA,18.15352697,mm2 mg-1
646,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,43.57189189,g m-2,Single,NA,,NA,22.95057563,mm2 mg-1
647,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.30E-02,m2/g,Single,NA,,NA,22.95057563,mm2 mg-1
648,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,41.06966292,g m-2,Single,NA,,NA,24.34887284,mm2 mg-1
649,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.43E-02,m2/g,Single,NA,,NA,24.34887284,mm2 mg-1
650,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,42.10095847,g m-2,Single,NA,,NA,23.75242836,mm2 mg-1
651,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.38E-02,m2/g,Single,NA,,NA,23.75242836,mm2 mg-1
652,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,55.68329049,g m-2,Single,NA,,NA,17.95870882,mm2 mg-1
653,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.80E-02,m2/g,Single,NA,,NA,17.95870882,mm2 mg-1
654,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,47.18624079,g m-2,Single,NA,,NA,21.19261851,mm2 mg-1
655,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.12E-02,m2/g,Single,NA,,NA,21.19261851,mm2 mg-1
656,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,59.07145877,g m-2,Single,NA,,NA,16.92864914,mm2 mg-1
657,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.69E-02,m2/g,Single,NA,,NA,16.92864914,mm2 mg-1
658,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,59.44715447,g m-2,Single,NA,,NA,16.82166302,mm2 mg-1
659,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.68E-02,m2/g,Single,NA,,NA,16.82166302,mm2 mg-1
660,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,64.29042904,g m-2,Single,NA,,NA,15.55441478,mm2 mg-1
661,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.56E-02,m2/g,Single,NA,,NA,15.55441478,mm2 mg-1
662,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,48.19047619,g m-2,Single,NA,,NA,20.75098814,mm2 mg-1
663,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.08E-02,m2/g,Single,NA,,NA,20.75098814,mm2 mg-1
664,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.46972477,g m-2,Single,NA,,NA,18.35882234,mm2 mg-1
665,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.84E-02,m2/g,Single,NA,,NA,18.35882234,mm2 mg-1
666,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,56.66470588,g m-2,Single,NA,,NA,17.64766947,mm2 mg-1
667,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.76E-02,m2/g,Single,NA,,NA,17.64766947,mm2 mg-1
668,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.98151261,g m-2,Single,NA,,NA,18.18793177,mm2 mg-1
669,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.82E-02,m2/g,Single,NA,,NA,18.18793177,mm2 mg-1
670,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,59.2,g m-2,Single,NA,,NA,16.89189189,mm2 mg-1
671,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.69E-02,m2/g,Single,NA,,NA,16.89189189,mm2 mg-1
672,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,63.03322615,g m-2,Single,NA,,NA,15.86464887,mm2 mg-1
673,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.59E-02,m2/g,Single,NA,,NA,15.86464887,mm2 mg-1
674,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,60.17090069,g m-2,Single,NA,,NA,16.61932909,mm2 mg-1
675,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,0.016619329,m2/g,Single,NA,,NA,16.61932909,mm2 mg-1
676,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,54.99129678,g m-2,Single,NA,,NA,18.18469573,mm2 mg-1
677,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.82E-02,m2/g,Single,NA,,NA,18.18469573,mm2 mg-1
678,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,51.86909091,g m-2,Single,NA,,NA,19.27930454,mm2 mg-1
679,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.93E-02,m2/g,Single,NA,,NA,19.27930454,mm2 mg-1
680,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,39.95268817,g m-2,Single,NA,,NA,25.02960491,mm2 mg-1
681,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.50E-02,m2/g,Single,NA,,NA,25.02960491,mm2 mg-1
682,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,50.33746631,g m-2,Single,NA,,NA,19.86591844,mm2 mg-1
683,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,1.99E-02,m2/g,Single,NA,,NA,19.86591844,mm2 mg-1
684,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",Leaf mass per area (LMA),Carex aquatilis,SLA.unsure,LMA,46.81546961,g m-2,Single,NA,,NA,21.36046073,mm2 mg-1
685,"Leaf Mass Area, Leaf Carbon and Nitrogen Content, Barrow, Alaska",SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,2.14E-02,m2/g,Single,NA,,NA,21.36046073,mm2 mg-1
730,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,103.5478548,SLA cm2/g,Single,NA,,NA,10.35478548,mm2 mg-1
732,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,146.1,SLA cm2/g,Single,NA,,NA,14.61,mm2 mg-1
747,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,126.3809524,SLA cm2/g,Single,NA,,NA,12.63809524,mm2 mg-1
748,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,153.4285714,SLA cm2/g,Single,NA,,NA,15.34285714,mm2 mg-1
749,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,176.5753425,SLA cm2/g,Single,NA,,NA,17.65753425,mm2 mg-1
750,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,145.5434783,SLA cm2/g,Single,NA,,NA,14.55434783,mm2 mg-1
751,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,116.5625,SLA cm2/g,Single,NA,,NA,11.65625,mm2 mg-1
752,The Global Leaf Traits,SLA: undefined if petiole in- or excluded,Carex aquatilis,SLA.unsure,SLA,136.1403509,SLA cm2/g,Single,NA,,NA,13.61403509,mm2 mg-1
